"GaugeLID"	"Location"	"Latitude"	"Longitude"	"Waterbody"	"State"	"Units"	"Action"	"Flood"	"Moderate"	"Major"	"URL"	"USGS"	"Action_Q"	"Flood_Q"	"Moderate_Q"	"Major_Q"
"ARCK1"	"Arkansas City"	37.0375	-97.039167	"Arkansas River"	"KS"	"ft"	9	11	17	21	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ict&gage=arck1"	"07146500"	10077.2835140878	15832.8159046301	42017.9714762058	73470.3361287998
"ARCT2"	"Arthur City"	33.875	-95.501667	"Red River"	"OK"	"ft"	25	27	30	33	"http://water.weather.gov/ahps2/hydrograph.php?wfo=tsa&gage=arct2"	"07335500"	73655.8699376678	85851.3934255041	110835.931648469	147518.464334749
"ARDW1"	"Ardenvoir"	47.818611	-120.421944	"Entiat River"	"WA"	"ft"	6	7.5	8	9	"http://water.weather.gov/ahps2/hydrograph.php?wfo=otx&gage=ardw1"	"12452800"	2714.3560468968	4821.01234029146	5712.71672010442	NA
"AREP4"	"Arecibo"	18.422778	-66.699444	"Rio Grande De Arecibo"	"PR"	"ft"	8	11	13	17	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sju&gage=arep4"	"50027600"	13413.210600572	23422.6662726406	30095.6367206864	43441.5776167779
"ARFN5"	"Farmington"	36.7225	-108.201944	"Animas River"	"NM"	"ft"	9	10	12	14	"http://water.weather.gov/ahps2/hydrograph.php?wfo=abq&gage=arfn5"	"09364500"	5738.39091047721	8715.60293026509	NA	NA
"ARGW1"	"Arlington"	48.261667	-122.046389	"North Fork Stillaguamish River"	"WA"	"ft"	NA	13	14	15	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sew&gage=argw1"	"12167000"	NA	27004.1468751085	34036.5228742174	48072.1666094235
"ARHF1"	"Arcadia"	27.199167	-81.988611	"Horse Creek (FL)"	"FL"	"ft"	10	12	14.5	16	"http://water.weather.gov/ahps2/hydrograph.php?wfo=tbw&gage=arhf1"	"02297310"	534.323703623501	891.716150888113	2059.24845842553	4445.70173214314
"ARHP1"	"Archbald"	41.504444	-75.5425	"Lackawanna River"	"PA"	"ft"	6.2	8	9	10	"http://water.weather.gov/ahps2/hydrograph.php?wfo=bgm&gage=arhp1"	"01534500"	2791.35551389838	5095.80060251433	6654.83522588037	8403.91492841263
"ARLT1"	"Arlington"	35.310833	-89.639444	"Loosahatchie River"	"TN"	"ft"	19	20	22	24	"http://water.weather.gov/ahps2/hydrograph.php?wfo=meg&gage=arlt1"	"07030240"	8620.82381588461	9251.48125139691	15288.5383766355	23204.0088223817
"ARMG1"	"Armuchee"	34.371667	-85.263889	"Heath Creek"	"GA"	"ft"	6	8	12	16	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ffc&gage=armg1"	"02388320"	495.048893860267	988.028907186862	NA	NA
"ARNK1"	"Arnold"	38.8075	-100.022222	"Smoky Hill River"	"KS"	"ft"	6	7	9	11	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ddc&gage=arnk1"	"06861000"	1725.36733866694	2849.08938557594	6344.56759316545	NA
"AROC1"	"Chittenden"	36.900278	-121.717222	"Pajaro River"	"CA"	"ft"	25	32	32.5	33.1	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mtr&gage=aroc1"	"11159000"	7085.53629050113	17638.1412840219	19147.5012280032	21173.1987915262
"ARRC1"	"Greenfield"	36.2375	-121.480556	"Arroyo Seco (Monterey)"	"CA"	"ft"	13	NA	15	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mtr&gage=arrc1"	"11151870"	7282.68039756104	NA	13631.824525381	NA
"ARRN7"	"Ararat"	36.404444	-80.561944	"Ararat River"	"NC"	"ft"	10	13	17	21	"http://water.weather.gov/ahps2/hydrograph.php?wfo=rnk&gage=arrn7"	"02113850"	7335.31905326722	9859.47532977054	15029.1704399003	24139.6169291899
"ARTA1"	"Ariton (US 231)"	31.594722	-85.783056	"Pea River"	"AL"	"ft"	8	14	17	25	"http://water.weather.gov/ahps2/hydrograph.php?wfo=tae&gage=arta1"	"02363000"	2742.11632707901	5206.0502906962	7953.53383691834	43287.8936186844
"ARTN6"	"Watertown"	43.985556	-75.925	"Black River"	"NY"	"ft"	8	10	12	14	"http://water.weather.gov/ahps2/hydrograph.php?wfo=buf&gage=artn6"	"04260500"	16121.7250883234	23837.2089736	32951.6584409483	43461.7776707152
"ARTT1"	"Arthur"	36.541667	-83.630278	"Powell River"	"TN"	"ft"	15	17	22	26	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mrx&gage=artt1"	"03532000"	11951.5271248847	15000.4433649815	23409.5335509992	30965.9286534974
"ARTT2"	"Aspermont 13N"	33.333889	-100.237778	"Salt Fork - Brazos River"	"TX"	"ft"	10	12	24	25	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lub&gage=artt2"	"08082000"	17070.8105734809	28059.2836421127	NA	NA
"ARVA3"	"Mammoth"	32.844167	-110.629444	"Aravaipa Creek"	"AZ"	"ft"	10.8	12.8	15.8	16	"http://water.weather.gov/ahps2/hydrograph.php?wfo=twc&gage=arva3"	"09473000"	8793.86682190809	13313.2983921417	24614.9605308295	25572.4379602713
"ARVV2"	"Arvonia"	37.702778	-78.377778	"Slate River"	"VA"	"ft"	10	12	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=rnk&gage=arvv2"	"02030500"	2927.65919503769	4588.3124128907	NA	NA
"ARWO3"	"Wilderville"	42.354167	-123.405556	"Applegate River"	"OR"	"ft"	12	13	15	18	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mfr&gage=arwo3"	"14369500"	16617.1420288498	19661.3466747036	26466.9975261404	38266.6361666125
"ASFN6"	"Au Sable Forks"	44.438889	-73.681944	"East Branch of the Ausable River"	"NY"	"ft"	6	7	9	11	"http://water.weather.gov/ahps2/hydrograph.php?wfo=btv&gage=asfn6"	"04275000"	4221.85208260719	5844.74658613503	9603.19655169844	13919.243493854
"ASLN1"	"Ashland"	41.062336	-96.324408	"Platte River"	"NE"	"ft"	19	20	22	26	"http://water.weather.gov/ahps2/hydrograph.php?wfo=oax&gage=asln1"	"06801000"	42655.4519197483	66539.1736685104	146000	NA
"ASNN1"	"Ashland"	41.053468	-96.367835	"Wahoo Creek"	"NE"	"ft"	17	19	20	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=oax&gage=asnn1"	"06804700"	3378.64711604635	4131.48690974464	4446.2190349763	NA
"ASRT2"	"Asherton"	28.5	-99.681667	"Nueces River"	"TX"	"ft"	18	20	24	27	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=asrt2"	"08193000"	2885.19634744585	3547.54951795893	4982.71891125545	7008.09361254425
"ATBT2"	"Chireno"	31.504167	-94.304167	"Attoyac Bayou"	"TX"	"ft"	13.5	14	22	26	"http://water.weather.gov/ahps2/hydrograph.php?wfo=shv&gage=atbt2"	"08038000"	1075.78428380756	1168.76923071304	16496.1075487115	32052.7650747434
"ATCI4"	"Atlantic"	41.346101	-95.076936	"East Nishnabotna River"	"IA"	"ft"	15	19	23	24	"http://water.weather.gov/ahps2/hydrograph.php?wfo=dmx&gage=atci4"	"06809210"	10105.5411247009	22394.4023061056	46000	NA
"ATHO1"	"Athens"	39.328889	-82.087778	"Hocking River"	"OH"	"ft"	18	20	22	28	"http://water.weather.gov/ahps2/hydrograph.php?wfo=rlx&gage=atho1"	"03159500"	10755.0559792344	14246.2963159099	18122.9400485641	40077.0837723081
"ATIT2"	"US 183"	30.177778	-97.688333	"Onion Creek"	"TX"	"ft"	15	17	23	27	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=atit2"	"08159000"	5453.05386580463	7091.51173860338	15123.5791856531	26553.6181185182
"ATKG1"	"Atkinson"	31.220556	-81.8675	"Satilla River"	"GA"	"ft"	11	13	19	22	"http://water.weather.gov/ahps2/hydrograph.php?wfo=jax&gage=atkg1"	"02228000"	2792.7445633075	5385.21509149973	36414.5046788829	67620.6514727419
"ATKM5"	"Aitkin"	46.540556	-93.707222	"Mississippi River"	"MN"	"ft"	12	13	15	18	"http://water.weather.gov/ahps2/hydrograph.php?wfo=dlh&gage=atkm5"	"05227500"	7455.01582422102	8540.64427601173	10897.8101259879	14915.5783053279
"ATNA1"	"Athens (Capshaw)"	34.751667	-86.823056	"Limestone Creek (AL)"	"AL"	"ft"	10	12	16	20	"http://water.weather.gov/ahps2/hydrograph.php?wfo=hun&gage=atna1"	"03576250"	5562.66224233156	9489.87913304049	32694.6976385804	NA
"ATNS2"	"Ashton"	44.998333	-98.480556	"James River"	"SD"	"ft"	12	13	14	16	"http://water.weather.gov/ahps2/hydrograph.php?wfo=abr&gage=atns2"	"06473000"	1793.53395630282	2150.19575417289	2542.7463263647	3550.77584092486
"ATOK1"	"Altoona"	37.529722	-95.674444	"Verdigris River"	"KS"	"ft"	15	19	21	26	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ict&gage=atok1"	"07166500"	6747.27089276547	12598.4694624762	21753.9256619449	89123.1406714499
"ATSN5"	"Artesia"	32.840833	-104.323889	"Pecos River"	"NM"	"ft"	12	12.5	15	18	"http://water.weather.gov/ahps2/hydrograph.php?wfo=maf&gage=atsn5"	"08396500"	3629.67911381328	NA	NA	NA
"ATTN6"	"Attica"	42.863889	-78.283889	"Tonawanda Creek"	"NY"	"ft"	7	8	10	12	"http://water.weather.gov/ahps2/hydrograph.php?wfo=buf&gage=attn6"	"04216418"	2412.92050235824	3421.84676052037	5904.79811813126	9006.09497110816
"AUBM1"	"Auburn"	44.072222	-70.2081	"Androscoggin River"	"ME"	"ft"	11	13	19	22	"http://water.weather.gov/ahps2/hydrograph.php?wfo=gyx&gage=aubm1"	"01059000"	33685.1105477892	42820.6866846016	71210.172735938	89469.054585442
"AUGA4"	"Augusta"	35.294444	-91.394167	"White River"	"AR"	"ft"	25.5	26	34	36	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lzk&gage=auga4"	"07074850"	25722.0803622991	26700.9161494527	90963.8376043828	148796.253147562
"AUON6"	"Auburn"	42.932222	-76.565278	"Owasco Outlet"	"NY"	"ft"	7	8	9	10	"http://water.weather.gov/ahps2/hydrograph.php?wfo=bgm&gage=auon6"	"04235440"	2671.84287788823	2793.14668008766	NA	NA
"AURO3"	"Aurora"	45.233333	-122.750278	"Pudding River"	"OR"	"ft"	21	22	26	29	"http://water.weather.gov/ahps2/hydrograph.php?wfo=pqr&gage=auro3"	"14202000"	6265.97905374007	7092.90232990709	14166.5940448792	30551.9333669498
"AUSC1"	"Cazadero"	38.506667	-123.068611	"Austin Creek"	"CA"	"ft"	18.5	21	27	32	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mtr&gage=ausc1"	"11467200"	12764.8535398691	17176.0915307307	31046.8574985276	NA
"AUSG1"	"Austell"	33.776389	-84.615556	"Sweetwater Creek"	"GA"	"ft"	8	10	13	17	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ffc&gage=ausg1"	"02337000"	2461.73994245588	3457.35536825167	4955.5804262224	7407.22302158014
"AUSN6"	"Au Sable Forks"	44.451389	-73.643056	"Au Sable River"	"NY"	"ft"	7	NA	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=btv&gage=ausn6"	"04275500"	8482.62607687123	NA	NA	NA
"AVAO2"	"Alva"	36.815	-98.647778	"Salt Fork Arkansas River"	"OK"	"ft"	10	14.5	16.5	18	"http://water.weather.gov/ahps2/hydrograph.php?wfo=oun&gage=avao2"	"07148400"	2515.77849676338	9239.17829801423	NA	NA
"AVCN6"	"Avoca"	42.397778	-77.417778	"Cohocton River"	"NY"	"ft"	7	9	11	13	"http://water.weather.gov/ahps2/hydrograph.php?wfo=bgm&gage=avcn6"	"01527500"	5549.17373104391	NA	NA	NA
"AVLN7"	"Asheville"	35.608889	-82.578056	"French Broad River"	"NC"	"ft"	6.5	9.5	13	18	"http://water.weather.gov/ahps2/hydrograph.php?wfo=gsp&gage=avln7"	"03451500"	11479.5764838586	21176.466447173	NA	NA
"AVOM4"	"Avoca"	43.054444	-82.734722	"Mill Creek"	"MI"	"ft"	6	NA	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=dtx&gage=avom4"	"04159900"	1073.36572331889	NA	NA	NA
"AVON6"	"Avon"	42.917778	-77.7575	"Genesee River"	"NY"	"ft"	30	33	37	40	"http://water.weather.gov/ahps2/hydrograph.php?wfo=buf&gage=avon6"	"04228500"	7421.84398779835	9996.02653912698	13996.0083328936	17335.7101043982
"AVTO2"	"Avant"	36.485	-96.06	"Bird Creek"	"OK"	"ft"	17	17	21	26	"http://water.weather.gov/ahps2/hydrograph.php?wfo=tsa&gage=avto2"	"07176500"	15225.0960966464	15225.0960966464	19540.8541518424	24918.2470597482
"AYIT2"	"San Augustine"	31.396111	-94.150833	"Ayish Bayou"	"TX"	"ft"	11.5	12	16	17	"http://water.weather.gov/ahps2/hydrograph.php?wfo=shv&gage=ayit2"	"08039100"	751.482931433159	1144.49416482613	10315.0061650217	13981.1433188912
"AYSG1"	"Waycross"	31.238056	-82.324722	"Satilla River"	"GA"	"ft"	14	16	18	20	"http://water.weather.gov/ahps2/hydrograph.php?wfo=jax&gage=aysg1"	"02226500"	2580.03084223688	5395.91634334645	11302.4808682916	21785.9027882021
"AZAO3"	"Azalea"	42.826667	-123.18	"Cow Creek"	"OR"	"ft"	8	NA	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mfr&gage=azao3"	"14309000"	1737.12664899157	NA	NA	NA
"BABA3"	"Tombstone"	31.700278	-110.314444	"Babocomari River"	"AZ"	"ft"	4	NA	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=twc&gage=baba3"	"09471400"	326.812564707703	NA	NA	NA
"BABM2"	"Bel Air"	39.541389	-76.33	"Bynum Run"	"MD"	"ft"	6	9	13	17	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lwx&gage=babm2"	"01581500"	1487.82439405463	3441.82541933789	NA	NA
"BACT2"	"Bay City"	28.973889	-96.012222	"Colorado River (TX)"	"TX"	"ft"	23	44	45	46	"http://water.weather.gov/ahps2/hydrograph.php?wfo=hgx&gage=bact2"	"08162500"	22993.3251832603	NA	NA	NA
"BAGA4"	"Batesville"	35.760278	-91.641111	"White River"	"AR"	"ft"	14	15	18	22	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lzk&gage=baga4"	"07061000"	54804.9397503062	63778.4023835518	93609.5690709252	139948.674839246
"BAHN7"	"Lake Mitchie"	36.148611	-78.828611	"Flat River"	"NC"	"ft"	15	16	18	20	"http://water.weather.gov/ahps2/hydrograph.php?wfo=rah&gage=bahn7"	"02086500"	3473.25994036797	5293.36366414217	10588.2733427893	NA
"BAIN6"	"Bainbridge"	42.291389	-75.476667	"Susquehanna River"	"NY"	"ft"	13	15	20	22	"http://water.weather.gov/ahps2/hydrograph.php?wfo=bgm&gage=bain6"	"01502632"	17201.4592713621	21865.8637938938	34976.5793347314	40637.7829834348
"BAKF1"	"Baker"	30.833333	-86.734722	"Blackwater River (AL)"	"FL"	"ft"	6	11	16	24	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mob&gage=bakf1"	"02370000"	1162.44670043877	2862.0889365947	6273.71492383663	21501.7840402121
"BAKI3"	"Columbus"	39.200278	-85.926667	"East Fork White River"	"IN"	"ft"	4.5	9	14	16	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ind&gage=baki3"	"03364000"	9340.07306013703	16809.4326227865	38121.4182067574	50361.9185456263
"BAMT2"	"Ballinger"	31.749167	-99.9475	"Elm Creek (Colorado Basin WCTX)"	"TX"	"ft"	6	7	10	14	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sjt&gage=bamt2"	"08127000"	3268.5034375903	6151.65590240111	25352.2032526396	49366.0514772143
"BANK1"	"Barnes 4 NE"	39.725833	-96.804444	"Little Blue River"	"KS"	"ft"	19	21	23	40	"http://water.weather.gov/ahps2/hydrograph.php?wfo=top&gage=bank1"	"06884400"	5326.1845263077	14619.9291868543	25853.5605454709	NA
"BANV2"	"Bane"	37.268056	-80.709722	"Walker Creek"	"VA"	"ft"	10	11	14	17	"http://water.weather.gov/ahps2/hydrograph.php?wfo=rnk&gage=banv2"	"03173000"	11608.52	13195.92	17958.12	22720.32
"BARF1"	"Bartow"	27.901944	-81.8175	"Peace River (FL)"	"FL"	"ft"	7.6	8	9.2	10	"http://water.weather.gov/ahps2/hydrograph.php?wfo=tbw&gage=barf1"	"02294650"	763.932366067028	993.668996232751	1972.29728310245	2907.4011908081
"BARN1"	"Barneston"	40.044782	-96.587321	"Big Blue River"	"NE"	"ft"	18	20	27	33	"http://water.weather.gov/ahps2/hydrograph.php?wfo=oax&gage=barn1"	"06882000"	13295.1773746484	16194.5224653749	30770.4612764408	NA
"BASV2"	"Bassett"	36.77	-80.001111	"Smith River"	"VA"	"ft"	8	NA	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=rnk&gage=basv2"	"02072500"	6340.21150837613	NA	NA	NA
"BATN4"	"Batsto"	39.674444	-74.665	"Mullica River"	"NJ"	"ft"	4	5	6	7	"http://water.weather.gov/ahps2/hydrograph.php?wfo=phi&gage=batn4"	"01409400"	490.127600282643	799.797566207719	1204.82317797814	1700.78746818079
"BAWT2"	"San Felipe"	29.808333	-96.095556	"Brazos River"	"TX"	"ft"	113.1	122.5	127.8	129.3	"http://water.weather.gov/ahps2/hydrograph.php?wfo=hgx&gage=bawt2"	"08111850"	51286.1381340623	89797.8857309341	131777.954034449	147338.987042688
"BAYI4"	"Bayard"	41.779083	-94.492861	"Middle Raccoon River (IA)"	"IA"	"ft"	13	NA	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=dmx&gage=bayi4"	"05483450"	876.700278207759	NA	NA	NA
"BBBN4"	"Belvidere"	40.843333	-75.046389	"Beaver Brook"	"NJ"	"ft"	4	4.5	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=phi&gage=bbbn4"	"01446000"	571.375427633005	832.871366567851	NA	NA
"BBCM7"	"Walnut Shade"	36.717778	-93.206667	"Bull Creek"	"MO"	"ft"	NA	9.5	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sgf&gage=bbcm7"	"07053810"	NA	7423.58345133401	NA	NA
"BBGN6"	"Bronx Botanical Gardens"	40.862222	-73.874444	"Bronx River"	"NY"	"ft"	NA	3	3.5	4	"http://water.weather.gov/ahps2/hydrograph.php?wfo=okx&gage=bbgn6"	"01302020"	NA	1248.69493252468	1553.91759355886	1878.84257591214
"BBGS1"	"Blacksburg"	35.123889	-81.588056	"Broad River in NC/SC"	"SC"	"ft"	13	16	22	25	"http://water.weather.gov/ahps2/hydrograph.php?wfo=gsp&gage=bbgs1"	"02153200"	19139.8843165762	26965.4342014221	45253.2487998178	55484.4505425028
"BBMN4"	"Marlboro"	40.319722	-74.214167	"Big Brook"	"NJ"	"ft"	17	18	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=phi&gage=bbmn4"	"01407290"	790.383855738748	986.817796233931	NA	NA
"BBRM1"	"Depot Mountain"	46.893889	-69.752222	"Big Black River (ME)"	"ME"	"ft"	11	12	14	16	"http://water.weather.gov/ahps2/hydrograph.php?wfo=car&gage=bbrm1"	"01010070"	4044.27957081438	5041.69540199289	7587.89463178209	NA
"BBRW4"	"Buffalo Bill Reservoir"	44.419167	-109.257222	"South Fork Shoshone River"	"WY"	"ft"	8.5	9.5	10.5	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=riw&gage=bbrw4"	"06281000"	-947.856497820338	-3850.9778697053	-3132.26043989114	NA
"BBST2"	"Shepherd Drive"	29.76	-95.408333	"Buffalo Bayou"	"TX"	"ft"	17	28	29.5	32	"http://water.weather.gov/ahps2/hydrograph.php?wfo=hgx&gage=bbst2"	"08074000"	5715.82441643573	12123.6731187603	13339.7045172265	15620.7526242759
"BBZT2"	"Bryan"	30.626667	-96.543889	"Brazos River"	"TX"	"ft"	37	52	60	66	"http://water.weather.gov/ahps2/hydrograph.php?wfo=hgx&gage=bbzt2"	"08108700"	54904.4871455997	NA	NA	NA
"BCBV2"	"Bristol"	36.631667	-82.133889	"Beaver Creek (VA)"	"VA"	"ft"	10	12	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mrx&gage=bcbv2"	"03478400"	1620	NA	NA	NA
"BCCM7"	"Tiff City"	36.670833	-94.603889	"Buffalo Creek (MO)"	"MO"	"ft"	11	NA	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sgf&gage=bccm7"	"07189100"	6509.77953230232	NA	NA	NA
"BCDW1"	"Bucoda"	46.772222	-122.923056	"Skookumchuck River"	"WA"	"ft"	NA	13.5	15	17	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sew&gage=bcdw1"	"12026400"	NA	3500.81534366238	4810.94870607891	8931.42155122149
"BCHM8"	"Hinsdale"	48.420278	-107.171111	"Beaver Creek (MT)"	"MT"	"ft"	12	14	16	17	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ggw&gage=bchm8"	"06167500"	1299.93406550232	1677.4970824403	2272.56340784575	3126.88474355203
"BCKM2"	"Beckleysville"	39.625833	-76.7725	"Georges Run"	"MD"	"ft"	6	7	10	12	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lwx&gage=bckm2"	"01581870"	2220.56109188228	6500	NA	NA
"BCKV2"	"Dundee"	37.2275	-79.868333	"Back Creek"	"VA"	"ft"	10	NA	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=rnk&gage=bckv2"	"02056650"	3357.90594412726	NA	NA	NA
"BCMM8"	"Chinook"	48.649444	-109.231667	"Battle Creek (North-central MT)"	"MT"	"ft"	9	10	12	14	"http://water.weather.gov/ahps2/hydrograph.php?wfo=tfx&gage=bcmm8"	"06151500"	1743.92300824626	2161.51245683531	3142.19925848172	4327.46118208273
"BCNA1"	"Hwy 41 near Brewton 1NW"	31.129722	-87.087222	"Burnt Corn Creek"	"AL"	"ft"	11	16	22	33	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mob&gage=bcna1"	"02374745"	2814.42708075655	6102.21753597077	NA	NA
"BCNT2"	"Needville"	29.476389	-95.8125	"Big Creek"	"TX"	"ft"	16	19	21	23	"http://water.weather.gov/ahps2/hydrograph.php?wfo=hgx&gage=bcnt2"	"08115000"	2017.21303095931	3641.08379031165	6177.00460060121	NA
"BCNW4"	"Newcastle"	43.858889	-104.106667	"Stockade Beaver Creek"	"WY"	"ft"	10	12.5	14	16	"http://water.weather.gov/ahps2/hydrograph.php?wfo=unr&gage=bcnw4"	"06392950"	492.413994660631	879.887162098668	NA	NA
"BCRM4"	"Battle Creek"	42.331389	-85.153611	"Battle Creek"	"MI"	"ft"	3	4	5	6	"http://water.weather.gov/ahps2/hydrograph.php?wfo=grr&gage=bcrm4"	"04105000"	1883.96303619177	3050.28693917264	NA	NA
"BCRO1"	"Powers"	41.659444	-84.248611	"Bean Creek"	"OH"	"ft"	12	15	18	20	"http://water.weather.gov/ahps2/hydrograph.php?wfo=iwx&gage=bcro1"	"04184500"	754.318861153966	1660.04004193646	2720.18188126128	3490.01505749137
"BCRS1"	"Quinby"	34.243611	-79.745	"Black Creek (SC)"	"SC"	"ft"	7	10	15	18	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ilm&gage=bcrs1"	"02130980"	852.182001784675	1450.30512581874	3700.22688067261	NA
"BCSI3"	"Shoals"	38.673056	-86.745	"Beaver Creek (IN)"	"IN"	"ft"	5	7	9	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ind&gage=bcsi3"	"03373508"	282.285448466337	866.908620403488	2486.0735207478	NA
"BCVV2"	"Bacova"	38.042222	-79.881667	"Jackson River"	"VA"	"ft"	8	10	14	16	"http://water.weather.gov/ahps2/hydrograph.php?wfo=rnk&gage=bcvv2"	"02011400"	1695.60537913368	3134.76540248513	8008.6267577088	11679.7113271817
"BCWG1"	"Waynesboro"	33.118056	-81.963889	"Brier Creek"	"GA"	"ft"	9	11	23	25	"http://water.weather.gov/ahps2/hydrograph.php?wfo=cae&gage=bcwg1"	"02197830"	1286.93141094637	3628.78337085448	NA	NA
"BDAT2"	"Bandera"	29.723611	-99.069722	"Medina River"	"TX"	"ft"	10	13	14	24	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=bdat2"	"08178880"	2987.72015350805	6259.50629119956	7932.7122676928	42429.4767467533
"BDBC1"	"Bend Bridge"	40.288611	-122.185556	"Sacramento River"	"CA"	"ft"	22	27	29.5	31	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sto&gage=bdbc1"	"11377100"	74833.61768136	100728.846242067	114710.795467049	123412.196815237
"BDCL1"	"Eunice"	30.482778	-92.490556	"Bayou Des Cannes"	"LA"	"ft"	14	16	18	21	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lch&gage=bdcl1"	"08010000"	1299.84547177387	2111.20172702872	4100.9319413793	9051.36345741963
"BDCM8"	"Four Horns Canal near Browning"	48.37	-112.801944	"Badger Creek"	"MT"	"ft"	6	7	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=tfx&gage=bdcm8"	"06093200"	748.351689018714	1397.91937541445	NA	NA
"BDFI4"	"Bedford"	40.660543	-94.716635	"East Fork 102 River"	"IA"	"ft"	19	24	25	26	"http://water.weather.gov/ahps2/hydrograph.php?wfo=dmx&gage=bdfi4"	"06819185"	4328.47837950374	10330	NA	NA
"BDGM2"	"Bridgeport"	39.678889	-77.234444	"Monocacy River"	"MD"	"ft"	11	13	21	25	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lwx&gage=bdgm2"	"01639000"	6317.5459434157	8613.78545314187	18905.7353164509	24410.5056591866
"BDGM3"	"Bridgewater"	41.93399	-70.956431	"Taunton River"	"MA"	"ft"	7.5	8	12	14	"http://water.weather.gov/ahps2/hydrograph.php?wfo=box&gage=bdgm3"	"01108000"	1848.10852076222	2032.8418374363	3910.05645273932	4950.47744530959
"BDKN4"	"Bound Brook"	40.551111	-74.548333	"Raritan River"	"NJ"	"ft"	26	28	30	33	"http://water.weather.gov/ahps2/hydrograph.php?wfo=phi&gage=bdkn4"	"01403060"	13078.2484306833	17704.9441247973	23009.3806864807	32503.514927743
"BDWV2"	"Broadway"	38.606667	-78.803611	"Linville Creek"	"VA"	"ft"	8	14	16	20	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lwx&gage=bdwv2"	"01632082"	5499.57795724298	NA	NA	NA
"BEAC3"	"Beacon Falls"	41.442222	-73.063056	"Naugatuck River"	"CT"	"ft"	11.5	12	13	14	"http://water.weather.gov/ahps2/hydrograph.php?wfo=okx&gage=beac3"	"01208500"	12838.8690086226	13989.5671293945	16333.1923038701	19007.5297807441
